-1.098632812500000000e-03,-1.098632812500000000e-03
-1.556396484375000000e-03,-1.556396484375000000e-03
-1.403808593750000000e-03,-1.403808593750000000e-03
-1.037597656250000000e-03,-1.037597656250000000e-03
-9.765625000000000000e-04,-9.765625000000000000e-04
-1.281738281250000000e-03,-1.281738281250000000e-03
-1.007080078125000000e-03,-1.007080078125000000e-03
-2.136230468750000000e-04,-2.136230468750000000e-04
3.662109375000000000e-04,3.662109375000000000e-04
9.765625000000000000e-04,9.765625000000000000e-04
1.831054687500000000e-03,1.831054687500000000e-03
2.563476562500000000e-03,2.563476562500000000e-03
2.655029296875000000e-03,2.655029296875000000e-03
2.441406250000000000e-03,2.441406250000000000e-03
2.288818359375000000e-03,2.288818359375000000e-03
1.861572265625000000e-03,1.861572265625000000e-03
1.708984375000000000e-03,1.708984375000000000e-03
2.044677734375000000e-03,2.044677734375000000e-03
2.655029296875000000e-03,2.655029296875000000e-03
3.479003906250000000e-03,3.479003906250000000e-03
4.150390625000000000e-03,4.150390625000000000e-03
4.882812500000000000e-03,4.882812500000000000e-03
5.889892578125000000e-03,5.889892578125000000e-03
6.652832031250000000e-03,6.652832031250000000e-03
7.293701171875000000e-03,7.293701171875000000e-03
8.331298828125000000e-03,8.331298828125000000e-03
9.124755859375000000e-03,9.124755859375000000e-03
9.552001953125000000e-03,9.552001953125000000e-03
9.948730468750000000e-03,9.948730468750000000e-03
1.031494140625000000e-02,1.031494140625000000e-02
1.080322265625000000e-02,1.080322265625000000e-02
1.138305664062500000e-02,1.138305664062500000e-02
1.196289062500000000e-02,1.196289062500000000e-02
1.229858398437500000e-02,1.229858398437500000e-02
1.199340820312500000e-02,1.199340820312500000e-02
1.123046875000000000e-02,1.123046875000000000e-02
1.058959960937500000e-02,1.058959960937500000e-02
1.040649414062500000e-02,1.040649414062500000e-02
1.010131835937500000e-02,1.010131835937500000e-02
9.033203125000000000e-03,9.033203125000000000e-03
7.965087890625000000e-03,7.965087890625000000e-03
7.110595703125000000e-03,7.110595703125000000e-03
6.103515625000000000e-03,6.103515625000000000e-03
5.279541015625000000e-03,5.279541015625000000e-03
4.974365234375000000e-03,4.974365234375000000e-03
5.493164062500000000e-03,5.493164062500000000e-03
6.591796875000000000e-03,6.591796875000000000e-03
7.476806640625000000e-03,7.476806640625000000e-03
8.331298828125000000e-03,8.331298828125000000e-03
9.368896484375000000e-03,9.368896484375000000e-03
9.704589843750000000e-03,9.704589843750000000e-03
9.521484375000000000e-03,9.521484375000000000e-03
9.521484375000000000e-03,9.521484375000000000e-03
9.368896484375000000e-03,9.368896484375000000e-03
9.399414062500000000e-03,9.399414062500000000e-03
9.979248046875000000e-03,9.979248046875000000e-03
1.040649414062500000e-02,1.040649414062500000e-02
1.037597656250000000e-02,1.037597656250000000e-02
1.028442382812500000e-02,1.028442382812500000e-02
1.034545898437500000e-02,1.034545898437500000e-02
1.046752929687500000e-02,1.046752929687500000e-02
1.058959960937500000e-02,1.058959960937500000e-02
1.016235351562500000e-02,1.016235351562500000e-02
9.216308593750000000e-03,9.216308593750000000e-03
8.544921875000000000e-03,8.544921875000000000e-03
8.117675781250000000e-03,8.117675781250000000e-03
7.904052734375000000e-03,7.904052734375000000e-03
7.843017578125000000e-03,7.843017578125000000e-03
7.202148437500000000e-03,7.202148437500000000e-03
6.988525390625000000e-03,6.988525390625000000e-03
7.202148437500000000e-03,7.202148437500000000e-03
6.896972656250000000e-03,6.896972656250000000e-03
6.652832031250000000e-03,6.652832031250000000e-03
6.652832031250000000e-03,6.652832031250000000e-03
6.500244140625000000e-03,6.500244140625000000e-03
6.195068359375000000e-03,6.195068359375000000e-03
6.042480468750000000e-03,6.042480468750000000e-03
6.072998046875000000e-03,6.072998046875000000e-03
5.615234375000000000e-03,5.615234375000000000e-03
5.493164062500000000e-03,5.493164062500000000e-03
5.676269531250000000e-03,5.676269531250000000e-03
5.371093750000000000e-03,5.371093750000000000e-03
5.096435546875000000e-03,5.096435546875000000e-03
4.821777343750000000e-03,4.821777343750000000e-03
4.486083984375000000e-03,4.486083984375000000e-03
4.577636718750000000e-03,4.577636718750000000e-03
4.058837890625000000e-03,4.058837890625000000e-03
2.899169921875000000e-03,2.899169921875000000e-03
2.197265625000000000e-03,2.197265625000000000e-03
1.617431640625000000e-03,1.617431640625000000e-03
1.068115234375000000e-03,1.068115234375000000e-03
8.239746093750000000e-04,8.239746093750000000e-04
4.577636718750000000e-04,4.577636718750000000e-04
-3.051757812500000000e-04,-3.051757812500000000e-04
-1.251220703125000000e-03,-1.251220703125000000e-03
-1.831054687500000000e-03,-1.831054687500000000e-03
-2.197265625000000000e-03,-2.197265625000000000e-03
-2.410888671875000000e-03,-2.410888671875000000e-03
-2.136230468750000000e-03,-2.136230468750000000e-03
-1.770019531250000000e-03,-1.770019531250000000e-03
-1.464843750000000000e-03,-1.464843750000000000e-03
-8.544921875000000000e-04,-8.544921875000000000e-04
1.525878906250000000e-04,1.525878906250000000e-04
7.324218750000000000e-04,7.324218750000000000e-04
7.629394531250000000e-04,7.629394531250000000e-04
7.019042968750000000e-04,7.019042968750000000e-04
2.746582031250000000e-04,2.746582031250000000e-04
-1.525878906250000000e-04,-1.525878906250000000e-04
-7.019042968750000000e-04,-7.019042968750000000e-04
-1.556396484375000000e-03,-1.556396484375000000e-03
-2.044677734375000000e-03,-2.044677734375000000e-03
-2.410888671875000000e-03,-2.410888671875000000e-03
-2.716064453125000000e-03,-2.716064453125000000e-03
-3.082275390625000000e-03,-3.082275390625000000e-03
-3.448486328125000000e-03,-3.448486328125000000e-03
-3.540039062500000000e-03,-3.540039062500000000e-03
-3.845214843750000000e-03,-3.845214843750000000e-03
-4.425048828125000000e-03,-4.425048828125000000e-03
-5.340576171875000000e-03,-5.340576171875000000e-03
-6.286621093750000000e-03,-6.286621093750000000e-03
-6.347656250000000000e-03,-6.347656250000000000e-03
-5.828857421875000000e-03,-5.828857421875000000e-03
-5.310058593750000000e-03,-5.310058593750000000e-03
-5.065917968750000000e-03,-5.065917968750000000e-03
-5.035400390625000000e-03,-5.035400390625000000e-03
-5.126953125000000000e-03,-5.126953125000000000e-03
-6.011962890625000000e-03,-6.011962890625000000e-03
-6.561279296875000000e-03,-6.561279296875000000e-03
-6.317138671875000000e-03,-6.317138671875000000e-03
-6.958007812500000000e-03,-6.958007812500000000e-03
-8.117675781250000000e-03,-8.117675781250000000e-03
-9.033203125000000000e-03,-9.033203125000000000e-03
-1.007080078125000000e-02,-1.007080078125000000e-02
-1.101684570312500000e-02,-1.101684570312500000e-02
-1.110839843750000000e-02,-1.110839843750000000e-02
-1.028442382812500000e-02,-1.028442382812500000e-02
-9.826660156250000000e-03,-9.826660156250000000e-03
-9.887695312500000000e-03,-9.887695312500000000e-03
-9.735107421875000000e-03,-9.735107421875000000e-03
-9.368896484375000000e-03,-9.368896484375000000e-03
-8.789062500000000000e-03,-8.789062500000000000e-03
-7.904052734375000000e-03,-7.904052734375000000e-03
-6.713867187500000000e-03,-6.713867187500000000e-03
-5.828857421875000000e-03,-5.828857421875000000e-03
-5.462646484375000000e-03,-5.462646484375000000e-03
-5.065917968750000000e-03,-5.065917968750000000e-03
-4.180908203125000000e-03,-4.180908203125000000e-03
-3.051757812500000000e-03,-3.051757812500000000e-03
-2.105712890625000000e-03,-2.105712890625000000e-03
-8.850097656250000000e-04,-8.850097656250000000e-04
4.577636718750000000e-04,4.577636718750000000e-04
1.312255859375000000e-03,1.312255859375000000e-03
2.044677734375000000e-03,2.044677734375000000e-03
2.502441406250000000e-03,2.502441406250000000e-03
2.136230468750000000e-03,2.136230468750000000e-03
1.159667968750000000e-03,1.159667968750000000e-03
2.746582031250000000e-04,2.746582031250000000e-04
0.000000000000000000e+00,0.000000000000000000e+00
3.967285156250000000e-04,3.967285156250000000e-04
7.324218750000000000e-04,7.324218750000000000e-04
7.019042968750000000e-04,7.019042968750000000e-04
2.746582031250000000e-04,2.746582031250000000e-04
-4.577636718750000000e-04,-4.577636718750000000e-04
-8.544921875000000000e-04,-8.544921875000000000e-04
-1.037597656250000000e-03,-1.037597656250000000e-03
-1.525878906250000000e-03,-1.525878906250000000e-03
-2.227783203125000000e-03,-2.227783203125000000e-03
-3.021240234375000000e-03,-3.021240234375000000e-03
-3.387451171875000000e-03,-3.387451171875000000e-03
-3.540039062500000000e-03,-3.540039062500000000e-03
-3.540039062500000000e-03,-3.540039062500000000e-03
-3.021240234375000000e-03,-3.021240234375000000e-03
-2.075195312500000000e-03,-2.075195312500000000e-03
-9.155273437500000000e-04,-9.155273437500000000e-04
-3.051757812500000000e-05,-3.051757812500000000e-05
7.629394531250000000e-04,7.629394531250000000e-04
1.678466796875000000e-03,1.678466796875000000e-03
2.624511718750000000e-03,2.624511718750000000e-03
3.662109375000000000e-03,3.662109375000000000e-03
4.638671875000000000e-03,4.638671875000000000e-03
5.371093750000000000e-03,5.371093750000000000e-03
5.523681640625000000e-03,5.523681640625000000e-03
5.401611328125000000e-03,5.401611328125000000e-03
5.218505859375000000e-03,5.218505859375000000e-03
4.791259765625000000e-03,4.791259765625000000e-03
4.547119140625000000e-03,4.547119140625000000e-03
4.608154296875000000e-03,4.608154296875000000e-03
4.730224609375000000e-03,4.730224609375000000e-03
4.699707031250000000e-03,4.699707031250000000e-03
4.302978515625000000e-03,4.302978515625000000e-03
4.058837890625000000e-03,4.058837890625000000e-03
3.936767578125000000e-03,3.936767578125000000e-03
3.540039062500000000e-03,3.540039062500000000e-03
3.173828125000000000e-03,3.173828125000000000e-03
2.624511718750000000e-03,2.624511718750000000e-03
1.831054687500000000e-03,1.831054687500000000e-03
1.403808593750000000e-03,1.403808593750000000e-03
1.373291015625000000e-03,1.373291015625000000e-03
1.098632812500000000e-03,1.098632812500000000e-03
6.713867187500000000e-04,6.713867187500000000e-04
1.159667968750000000e-03,1.159667968750000000e-03
1.831054687500000000e-03,1.831054687500000000e-03
2.197265625000000000e-03,2.197265625000000000e-03
2.960205078125000000e-03,2.960205078125000000e-03
2.960205078125000000e-03,2.960205078125000000e-03
2.593994140625000000e-03,2.593994140625000000e-03
2.746582031250000000e-03,2.746582031250000000e-03
2.441406250000000000e-03,2.441406250000000000e-03
2.136230468750000000e-03,2.136230468750000000e-03
1.861572265625000000e-03,1.861572265625000000e-03
1.434326171875000000e-03,1.434326171875000000e-03
1.068115234375000000e-03,1.068115234375000000e-03
2.746582031250000000e-04,2.746582031250000000e-04
-4.577636718750000000e-04,-4.577636718750000000e-04
-7.019042968750000000e-04,-7.019042968750000000e-04
-8.850097656250000000e-04,-8.850097656250000000e-04
-9.765625000000000000e-04,-9.765625000000000000e-04
-1.556396484375000000e-03,-1.556396484375000000e-03
-2.532958984375000000e-03,-2.532958984375000000e-03
-2.838134765625000000e-03,-2.838134765625000000e-03
-2.441406250000000000e-03,-2.441406250000000000e-03
-1.647949218750000000e-03,-1.647949218750000000e-03
-3.967285156250000000e-04,-3.967285156250000000e-04
7.324218750000000000e-04,7.324218750000000000e-04
1.647949218750000000e-03,1.647949218750000000e-03
2.716064453125000000e-03,2.716064453125000000e-03
3.875732421875000000e-03,3.875732421875000000e-03
4.943847656250000000e-03,4.943847656250000000e-03
6.011962890625000000e-03,6.011962890625000000e-03
6.805419921875000000e-03,6.805419921875000000e-03
7.141113281250000000e-03,7.141113281250000000e-03
7.598876953125000000e-03,7.598876953125000000e-03
7.904052734375000000e-03,7.904052734375000000e-03
8.056640625000000000e-03,8.056640625000000000e-03
8.941650390625000000e-03,8.941650390625000000e-03
9.429931640625000000e-03,9.429931640625000000e-03
8.972167968750000000e-03,8.972167968750000000e-03
8.941650390625000000e-03,8.941650390625000000e-03
8.850097656250000000e-03,8.850097656250000000e-03
8.300781250000000000e-03,8.300781250000000000e-03
8.178710937500000000e-03,8.178710937500000000e-03
7.934570312500000000e-03,7.934570312500000000e-03
7.476806640625000000e-03,7.476806640625000000e-03
7.171630859375000000e-03,7.171630859375000000e-03
6.134033203125000000e-03,6.134033203125000000e-03
5.249023437500000000e-03,5.249023437500000000e-03
5.554199218750000000e-03,5.554199218750000000e-03
6.225585937500000000e-03,6.225585937500000000e-03
7.415771484375000000e-03,7.415771484375000000e-03
9.124755859375000000e-03,9.124755859375000000e-03
1.019287109375000000e-02,1.019287109375000000e-02
1.040649414062500000e-02,1.040649414062500000e-02
1.016235351562500000e-02,1.016235351562500000e-02
1.010131835937500000e-02,1.010131835937500000e-02
1.058959960937500000e-02,1.058959960937500000e-02
1.098632812500000000e-02,1.098632812500000000e-02
1.077270507812500000e-02,1.077270507812500000e-02
1.074218750000000000e-02,1.074218750000000000e-02
1.147460937500000000e-02,1.147460937500000000e-02
1.187133789062500000e-02,1.187133789062500000e-02
1.141357421875000000e-02,1.141357421875000000e-02
1.156616210937500000e-02,1.156616210937500000e-02
1.223754882812500000e-02,1.223754882812500000e-02
1.318359375000000000e-02,1.318359375000000000e-02
1.519775390625000000e-02,1.519775390625000000e-02
1.696777343750000000e-02,1.696777343750000000e-02
1.702880859375000000e-02,1.702880859375000000e-02
1.666259765625000000e-02,1.666259765625000000e-02
1.626586914062500000e-02,1.626586914062500000e-02
1.593017578125000000e-02,1.593017578125000000e-02
1.666259765625000000e-02,1.666259765625000000e-02
1.776123046875000000e-02,1.776123046875000000e-02
1.803588867187500000e-02,1.803588867187500000e-02
1.809692382812500000e-02,1.809692382812500000e-02
1.812744140625000000e-02,1.812744140625000000e-02
1.815795898437500000e-02,1.815795898437500000e-02
1.849365234375000000e-02,1.849365234375000000e-02
1.855468750000000000e-02,1.855468750000000000e-02
1.843261718750000000e-02,1.843261718750000000e-02
1.834106445312500000e-02,1.834106445312500000e-02
1.736450195312500000e-02,1.736450195312500000e-02
1.593017578125000000e-02,1.593017578125000000e-02
1.480102539062500000e-02,1.480102539062500000e-02
1.434326171875000000e-02,1.434326171875000000e-02
1.440429687500000000e-02,1.440429687500000000e-02
1.403808593750000000e-02,1.403808593750000000e-02
1.391601562500000000e-02,1.391601562500000000e-02
1.416015625000000000e-02,1.416015625000000000e-02
1.354980468750000000e-02,1.354980468750000000e-02
1.226806640625000000e-02,1.226806640625000000e-02
1.123046875000000000e-02,1.123046875000000000e-02
1.077270507812500000e-02,1.077270507812500000e-02
1.058959960937500000e-02,1.058959960937500000e-02
1.058959960937500000e-02,1.058959960937500000e-02
1.141357421875000000e-02,1.141357421875000000e-02
1.220703125000000000e-02,1.220703125000000000e-02
1.153564453125000000e-02,1.153564453125000000e-02
1.080322265625000000e-02,1.080322265625000000e-02
1.107788085937500000e-02,1.107788085937500000e-02
1.159667968750000000e-02,1.159667968750000000e-02
1.181030273437500000e-02,1.181030273437500000e-02
1.089477539062500000e-02,1.089477539062500000e-02
9.307861328125000000e-03,9.307861328125000000e-03
8.209228515625000000e-03,8.209228515625000000e-03
6.835937500000000000e-03,6.835937500000000000e-03
5.157470703125000000e-03,5.157470703125000000e-03
4.699707031250000000e-03,4.699707031250000000e-03
5.187988281250000000e-03,5.187988281250000000e-03
5.645751953125000000e-03,5.645751953125000000e-03
5.859375000000000000e-03,5.859375000000000000e-03
5.676269531250000000e-03,5.676269531250000000e-03
5.096435546875000000e-03,5.096435546875000000e-03
4.608154296875000000e-03,4.608154296875000000e-03
4.760742187500000000e-03,4.760742187500000000e-03
5.554199218750000000e-03,5.554199218750000000e-03
5.828857421875000000e-03,5.828857421875000000e-03
5.554199218750000000e-03,5.554199218750000000e-03
5.706787109375000000e-03,5.706787109375000000e-03
5.706787109375000000e-03,5.706787109375000000e-03
4.730224609375000000e-03,4.730224609375000000e-03
3.601074218750000000e-03,3.601074218750000000e-03
3.021240234375000000e-03,3.021240234375000000e-03
2.227783203125000000e-03,2.227783203125000000e-03
6.408691406250000000e-04,6.408691406250000000e-04
-1.037597656250000000e-03,-1.037597656250000000e-03
-2.075195312500000000e-03,-2.075195312500000000e-03
-3.265380859375000000e-03,-3.265380859375000000e-03
-4.821777343750000000e-03,-4.821777343750000000e-03
-6.256103515625000000e-03,-6.256103515625000000e-03
-7.415771484375000000e-03,-7.415771484375000000e-03
-7.873535156250000000e-03,-7.873535156250000000e-03
-7.781982421875000000e-03,-7.781982421875000000e-03
-7.629394531250000000e-03,-7.629394531250000000e-03
-7.354736328125000000e-03,-7.354736328125000000e-03
-6.774902343750000000e-03,-6.774902343750000000e-03
-6.011962890625000000e-03,-6.011962890625000000e-03
-5.187988281250000000e-03,-5.187988281250000000e-03
-4.058837890625000000e-03,-4.058837890625000000e-03
-2.746582031250000000e-03,-2.746582031250000000e-03
-2.136230468750000000e-03,-2.136230468750000000e-03
-2.166748046875000000e-03,-2.166748046875000000e-03
-1.922607421875000000e-03,-1.922607421875000000e-03
-7.934570312500000000e-04,-7.934570312500000000e-04
7.324218750000000000e-04,7.324218750000000000e-04
1.464843750000000000e-03,1.464843750000000000e-03
1.373291015625000000e-03,1.373291015625000000e-03
1.556396484375000000e-03,1.556396484375000000e-03
1.861572265625000000e-03,1.861572265625000000e-03
1.251220703125000000e-03,1.251220703125000000e-03
5.798339843750000000e-04,5.798339843750000000e-04
1.831054687500000000e-04,1.831054687500000000e-04
-8.850097656250000000e-04,-8.850097656250000000e-04
-2.075195312500000000e-03,-2.075195312500000000e-03
-3.082275390625000000e-03,-3.082275390625000000e-03
-3.906250000000000000e-03,-3.906250000000000000e-03
-4.150390625000000000e-03,-4.150390625000000000e-03
-4.180908203125000000e-03,-4.180908203125000000e-03
-3.692626953125000000e-03,-3.692626953125000000e-03
-1.892089843750000000e-03,-1.892089843750000000e-03
2.441406250000000000e-04,2.441406250000000000e-04
1.403808593750000000e-03,1.403808593750000000e-03
2.532958984375000000e-03,2.532958984375000000e-03
